Passengers,Dist2Sta,Rooms,Area,Age,TransYear,TransQ,CPI,Value
12225.7,14.0,,70,21.0,2019,1,100.0,2600.0
20094.2,16.0,3.0,60,20.0,2023,1,105.6,3300.0
20094.2,15.0,5.0,95,2.0,2022,1,102.3,6500.0
20094.2,18.0,4.0,75,26.0,2021,4,99.8,2600.0
20094.2,15.0,4.0,70,1.0,2021,3,99.8,4500.0
20094.2,14.0,5.0,90,1.0,2021,3,99.8,6100.0
20094.2,16.0,4.0,70,1.0,2021,3,99.8,4800.0
20094.2,14.0,5.0,80,1.0,2021,3,99.8,5000.0
20094.2,14.0,4.0,80,6.0,2021,3,99.8,4600.0
20094.2,14.0,5.0,85,1.0,2021,3,99.8,5100.0
20094.2,16.0,4.0,70,1.0,2021,2,99.8,4900.0
20094.2,14.0,4.0,75,1.0,2021,2,99.8,5000.0
20094.2,14.0,4.0,70,1.0,2021,1,99.8,4500.0
20094.2,16.0,4.0,75,0.0,2020,4,100.0,5100.0
20094.2,18.0,4.0,75,25.0,2020,4,100.0,2800.0
20094.2,14.0,4.0,80,0.0,2020,4,100.0,5400.0
20094.2,14.0,4.0,90,0.0,2020,3,100.0,5700.0
20094.2,18.0,3.0,80,26.0,2020,1,100.0,2900.0
20094.2,18.0,4.0,70,24.0,2019,2,100.0,2500.0
95281.1,9.0,2.0,15,28.0,2024,1,108.0,6800.0
95281.1,8.0,4.0,75,22.0,2020,2,100.0,4000.0
43789.2,6.0,,90,25.0,2022,4,102.3,4600.0
43789.2,6.0,4.0,60,22.0,2019,2,100.0,2700.0
95281.1,19.0,4.0,105,32.0,2020,4,100.0,2700.0
95281.1,19.0,2.0,15,33.0,2019,3,100.0,310.0
95281.1,18.0,2.0,15,33.0,2019,2,100.0,280.0
20094.2,13.0,2.0,15,36.0,2022,2,102.3,340.0
27120.9,16.0,4.0,75,19.0,2020,1,100.0,2800.0
95281.1,10.0,2.0,20,14.0,2023,4,105.6,1400.0
95281.1,9.0,2.0,20,14.0,2023,2,105.6,1600.0
95281.1,7.0,2.0,15,34.0,2022,4,102.3,250.0
95281.1,6.0,2.0,15,38.0,2022,4,102.3,570.0
95281.1,10.0,4.0,60,12.0,2022,4,102.3,3600.0
95281.1,10.0,2.0,25,13.0,2022,3,102.3,1300.0
95281.1,9.0,2.0,25,13.0,2022,2,102.3,1500.0
95281.1,7.0,2.0,15,34.0,2022,2,102.3,370.0
95281.1,10.0,2.0,20,13.0,2022,1,102.3,1600.0
95281.1,9.0,2.0,20,13.0,2022,1,102.3,1500.0
95281.1,9.0,,75,12.0,2022,1,102.3,4000.0
95281.1,10.0,2.0,20,12.0,2021,1,99.8,1600.0
95281.1,9.0,2.0,25,11.0,2020,3,100.0,1600.0
95281.1,6.0,2.0,15,33.0,2020,2,100.0,450.0
95281.1,8.0,2.0,15,31.0,2019,4,100.0,520.0
95281.1,9.0,4.0,75,38.0,2019,4,100.0,1000.0
95281.1,9.0,4.0,70,38.0,2019,3,100.0,2700.0
95281.1,9.0,4.0,60,,2019,2,100.0,3400.0
3767.8,4.0,4.0,70,11.0,2020,3,100.0,4000.0
3767.8,5.0,4.0,65,9.0,2019,2,100.0,3600.0
20094.2,7.0,4.0,60,21.0,2023,3,105.6,3800.0
20094.2,7.0,4.0,75,11.0,2023,1,105.6,5200.0
20094.2,5.0,4.0,70,16.0,2022,2,102.3,4000.0
20094.2,6.0,4.0,70,15.0,2021,4,99.8,4200.0
20094.2,8.0,4.0,70,16.0,2019,1,100.0,4400.0
20094.2,8.0,5.0,90,16.0,2019,1,100.0,5500.0
36670.72727272727,4.0,5.0,95,21.0,2022,4,102.3,5100.0
36670.72727272727,6.0,5.0,120,54.0,2022,1,102.3,3900.0
36670.72727272727,6.0,4.0,100,54.0,2022,1,102.3,3500.0
36670.72727272727,6.0,4.0,70,18.0,2021,3,99.8,4000.0
36670.72727272727,6.0,4.0,90,17.0,2020,4,100.0,4700.0
23739.8,12.0,5.0,80,43.0,2022,2,102.3,1100.0
23739.8,10.0,5.0,80,42.0,2021,3,99.8,2000.0
23739.8,11.0,4.0,70,,2020,4,100.0,1300.0
43789.2,9.0,5.0,80,22.0,2022,3,102.3,4700.0
43789.2,10.0,4.0,70,21.0,2021,2,99.8,3700.0
43789.2,9.0,4.0,70,21.0,2021,1,99.8,3700.0
12225.7,9.0,4.0,40,52.0,2022,4,102.3,900.0
12225.7,9.0,,45,50.0,2020,4,100.0,800.0
12225.7,9.0,3.0,55,50.0,2020,2,100.0,960.0
12225.7,9.0,2.0,35,49.0,2019,2,100.0,670.0
10347.9,11.0,4.0,80,26.0,2023,3,105.6,2700.0
10347.9,11.0,4.0,70,24.0,2021,1,99.8,2300.0
10347.9,11.0,4.0,70,22.0,2019,2,100.0,3100.0
43789.2,4.0,,50,27.0,2023,2,105.6,2000.0
43789.2,9.0,3.0,55,26.0,2022,4,102.3,2700.0
10347.9,18.0,5.0,85,9.0,2022,2,102.3,4400.0
10347.9,11.0,4.0,70,18.0,2019,2,100.0,2500.0
43789.2,17.0,4.0,70,9.0,2022,4,102.3,3800.0
43789.2,15.0,3.0,80,10.0,2022,3,102.3,4200.0
43789.2,18.0,4.0,80,8.0,2021,1,99.8,3800.0
43789.2,15.0,5.0,90,8.0,2021,1,99.8,3200.0
43789.2,16.0,4.0,70,7.0,2020,4,100.0,3600.0
43789.2,15.0,4.0,70,7.0,2020,2,100.0,3300.0
27120.9,5.0,4.0,70,23.0,2020,3,100.0,3700.0
27120.9,5.0,,80,22.0,2019,3,100.0,4200.0
12225.7,6.0,4.0,65,20.0,2022,4,102.3,3300.0
10347.9,6.0,4.0,70,11.0,2023,3,105.6,6200.0
10347.9,3.0,4.0,75,8.0,2023,2,105.6,4600.0
10347.9,4.0,4.0,75,40.0,2023,1,105.6,2600.0
10347.9,3.0,5.0,80,8.0,2023,1,105.6,6200.0
10347.9,6.0,4.0,70,9.0,2021,4,99.8,5700.0
10347.9,5.0,4.0,75,7.0,2019,4,100.0,4900.0
10347.9,5.0,3.0,80,7.0,2019,2,100.0,7000.0
15629.818181818182,7.0,4.0,110,31.0,2020,4,100.0,4000.0
15629.818181818182,13.0,4.0,70,21.0,2020,1,100.0,4000.0
27120.9,9.0,4.0,70,24.0,2023,4,105.6,3900.0
27120.9,8.0,3.0,80,17.0,2022,4,102.3,5500.0
27120.9,7.0,3.0,85,10.0,2022,1,102.3,6300.0
27120.9,8.0,4.0,140,12.0,2020,3,100.0,8700.0
27120.9,8.0,4.0,90,14.0,2019,3,100.0,4900.0
27120.9,7.0,3.0,75,7.0,2019,3,100.0,5800.0
36670.72727272727,8.0,,65,28.0,2023,3,105.6,2600.0
36670.72727272727,9.0,4.0,60,46.0,2023,2,105.6,1700.0
36670.72727272727,7.0,4.0,80,35.0,2023,2,105.6,3500.0
36670.72727272727,10.0,,90,22.0,2023,2,105.6,4500.0
36670.72727272727,8.0,5.0,85,19.0,2023,1,105.6,5500.0
36670.72727272727,8.0,4.0,65,28.0,2023,1,105.6,3300.0
36670.72727272727,8.0,4.0,75,18.0,2022,3,102.3,5000.0
36670.72727272727,8.0,4.0,75,18.0,2022,2,102.3,4700.0
36670.72727272727,7.0,4.0,70,15.0,2022,1,102.3,4500.0
36670.72727272727,8.0,4.0,65,25.0,2020,4,100.0,2800.0
36670.72727272727,8.0,4.0,80,32.0,2020,3,100.0,3200.0
36670.72727272727,7.0,,75,13.0,2020,2,100.0,4400.0
36670.72727272727,9.0,4.0,65,42.0,2019,1,100.0,1300.0
36670.72727272727,5.0,4.0,105,26.0,2019,1,100.0,4200.0
39373.63636363636,3.0,4.0,60,21.0,2023,4,105.6,3500.0
39373.63636363636,4.0,3.0,50,35.0,2023,3,105.6,2200.0
39373.63636363636,4.0,,50,34.0,2022,3,102.3,1600.0
39373.63636363636,4.0,3.0,50,16.0,2022,1,102.3,2700.0
39373.63636363636,4.0,,60,33.0,2021,4,99.8,1700.0
39373.63636363636,3.0,5.0,85,26.0,2021,1,99.8,3500.0
39373.63636363636,3.0,4.0,60,18.0,2020,3,100.0,3400.0
39373.63636363636,5.0,4.0,75,4.0,2019,3,100.0,5500.0
43789.2,6.0,3.0,75,6.0,2021,3,99.8,5000.0
36670.72727272727,14.0,4.0,70,21.0,2023,3,105.6,4000.0
36670.72727272727,14.0,5.0,105,5.0,2022,2,102.3,6900.0
36670.72727272727,13.0,4.0,70,1.0,2021,1,99.8,3400.0
36670.72727272727,14.0,4.0,70,25.0,2021,1,99.8,4100.0
36670.72727272727,13.0,4.0,70,0.0,2021,1,99.8,4000.0
36670.72727272727,13.0,4.0,70,16.0,2019,4,100.0,3700.0
95281.1,15.0,4.0,65,50.0,2023,2,105.6,2000.0
95281.1,16.0,3.0,105,5.0,2022,1,102.3,6500.0
95281.1,15.0,4.0,65,48.0,2021,4,99.8,1400.0
95281.1,16.0,4.0,70,25.0,2021,3,99.8,4500.0
95281.1,16.0,4.0,70,25.0,2021,2,99.8,4100.0
95281.1,16.0,4.0,70,25.0,2021,2,99.8,4200.0
95281.1,16.0,4.0,70,25.0,2021,1,99.8,4100.0
95281.1,16.0,4.0,70,24.0,2020,4,100.0,4200.0
95281.1,8.0,4.0,65,27.0,2023,3,105.6,4500.0
95281.1,11.0,4.0,70,5.0,2022,3,102.3,5300.0
95281.1,11.0,,70,20.0,2022,1,102.3,3800.0
95281.1,8.0,4.0,70,21.0,2021,4,99.8,4000.0
95281.1,11.0,4.0,65,4.0,2021,1,99.8,5300.0
95281.1,9.0,4.0,75,19.0,2020,3,100.0,3700.0
95281.1,11.0,4.0,65,,2020,2,100.0,4700.0
95281.1,11.0,4.0,65,3.0,2020,1,100.0,5500.0
95281.1,8.0,5.0,90,19.0,2020,1,100.0,4200.0
95281.1,11.0,5.0,80,17.0,2019,1,100.0,4800.0
95281.1,9.0,4.0,65,2.0,2019,1,100.0,4700.0
95281.1,11.0,4.0,65,2.0,2019,1,100.0,4900.0
20094.2,6.0,4.0,70,24.0,2023,1,105.6,2100.0
20094.2,6.0,4.0,75,23.0,2022,4,102.3,3400.0
20094.2,8.0,4.0,95,23.0,2022,2,102.3,5000.0
20094.2,5.0,3.0,65,20.0,2019,3,100.0,3400.0
20094.2,5.0,,70,20.0,2019,1,100.0,2700.0
12225.7,13.0,4.0,75,50.0,2021,1,99.8,1800.0
12225.7,11.0,5.0,75,50.0,2021,1,99.8,930.0
27120.9,12.0,4.0,75,53.0,2024,1,108.0,2000.0
27120.9,12.0,4.0,75,52.0,2023,3,105.6,2200.0
27120.9,12.0,4.0,75,52.0,2023,1,105.6,2500.0
27120.9,12.0,,75,51.0,2022,3,102.3,1300.0
27120.9,12.0,4.0,75,50.0,2021,4,99.8,2000.0
52071.7,13.0,3.0,60,19.0,2024,1,108.0,2700.0
52071.7,13.0,4.0,60,19.0,2024,1,108.0,3000.0
52071.7,14.0,,80,19.0,2024,1,108.0,3500.0
52071.7,13.0,4.0,75,18.0,2023,4,105.6,3900.0
52071.7,13.0,,60,18.0,2023,3,105.6,2400.0
52071.7,14.0,3.0,80,18.0,2023,3,105.6,3200.0
52071.7,13.0,,80,18.0,2023,2,105.6,2900.0
52071.7,12.0,,70,7.0,2023,2,105.6,3600.0
52071.7,12.0,4.0,95,18.0,2023,2,105.6,5400.0
52071.7,13.0,4.0,85,18.0,2023,2,105.6,3300.0
52071.7,13.0,5.0,100,18.0,2023,2,105.6,5300.0
52071.7,14.0,4.0,85,17.0,2022,4,102.3,3900.0
52071.7,13.0,4.0,100,17.0,2022,4,102.3,4000.0
52071.7,13.0,,60,17.0,2022,4,102.3,2300.0
52071.7,15.0,4.0,70,6.0,2022,2,102.3,4000.0
52071.7,14.0,4.0,95,17.0,2022,2,102.3,4100.0
52071.7,11.0,,75,20.0,2022,1,102.3,3300.0
52071.7,11.0,4.0,75,19.0,2021,3,99.8,3800.0
52071.7,11.0,4.0,70,18.0,2020,4,100.0,3400.0
52071.7,13.0,2.0,60,15.0,2020,3,100.0,2500.0
52071.7,15.0,,75,19.0,2020,1,100.0,2300.0
52071.7,11.0,3.0,80,15.0,2020,1,100.0,3900.0
52071.7,15.0,5.0,80,18.0,2019,4,100.0,3400.0
52071.7,14.0,4.0,85,14.0,2019,3,100.0,4000.0
52071.7,13.0,3.0,80,14.0,2019,3,100.0,3800.0
52071.7,13.0,5.0,95,14.0,2019,3,100.0,4600.0
52071.7,14.0,5.0,80,14.0,2019,1,100.0,4400.0
12225.7,3.0,3.0,70,13.0,2021,1,99.8,5400.0
12225.7,3.0,4.0,100,12.0,2020,3,100.0,5300.0
12225.7,3.0,,80,12.0,2020,3,100.0,6300.0
12225.7,3.0,4.0,100,12.0,2020,1,100.0,8300.0
95281.1,5.0,,35,25.0,2023,4,105.6,2400.0
95281.1,5.0,3.0,55,22.0,2023,3,105.6,3300.0
95281.1,5.0,2.0,50,22.0,2023,2,105.6,3100.0
95281.1,4.0,4.0,70,25.0,2023,1,105.6,3700.0
95281.1,6.0,4.0,75,9.0,2023,1,105.6,5500.0
95281.1,5.0,,55,21.0,2022,3,102.3,3100.0
95281.1,5.0,2.0,55,24.0,2022,2,102.3,3000.0
95281.1,6.0,3.0,70,13.0,2022,2,102.3,5000.0
95281.1,6.0,,50,24.0,2022,1,102.3,2500.0
95281.1,5.0,2.0,50,20.0,2021,4,99.8,2700.0
95281.1,6.0,3.0,65,7.0,2021,3,99.8,5000.0
95281.1,6.0,4.0,70,23.0,2021,2,99.8,2900.0
95281.1,6.0,3.0,50,23.0,2021,2,99.8,2900.0
95281.1,6.0,3.0,50,23.0,2021,2,99.8,2800.0
95281.1,6.0,3.0,65,7.0,2021,2,99.8,4000.0
95281.1,6.0,4.0,65,23.0,2021,1,99.8,4000.0
95281.1,6.0,3.0,50,23.0,2021,1,99.8,2000.0
95281.1,6.0,,35,22.0,2020,4,100.0,1400.0
95281.1,9.0,3.0,60,19.0,2020,3,100.0,2800.0
95281.1,5.0,4.0,90,11.0,2020,1,100.0,5800.0
10347.9,4.0,5.0,70,25.0,2022,1,102.3,4000.0
10347.9,4.0,4.0,70,23.0,2020,4,100.0,3700.0
10347.9,9.0,4.0,65,22.0,2023,3,105.6,3500.0
10347.9,10.0,4.0,65,36.0,2021,2,99.8,1100.0
10347.9,9.0,4.0,65,18.0,2019,2,100.0,3200.0
39373.63636363636,18.0,4.0,85,10.0,2023,2,105.6,5200.0
39373.63636363636,13.0,4.0,75,9.0,2022,4,102.3,4500.0
39373.63636363636,12.0,4.0,65,8.0,2021,1,99.8,3900.0
39373.63636363636,12.0,3.0,70,6.0,2019,1,100.0,4000.0
20094.2,13.0,4.0,65,4.0,2024,1,108.0,5000.0
20094.2,11.0,4.0,70,27.0,2022,4,102.3,4000.0
20094.2,10.0,4.0,70,27.0,2022,1,102.3,3300.0
20094.2,11.0,4.0,70,6.0,2020,1,100.0,4000.0
20094.2,6.0,4.0,75,23.0,2023,2,105.6,4000.0
20094.2,6.0,4.0,75,25.0,2022,4,102.3,4500.0
20094.2,11.0,4.0,95,24.0,2022,1,102.3,3900.0
20094.2,6.0,4.0,70,21.0,2021,4,99.8,3200.0
20094.2,6.0,,75,21.0,2021,3,99.8,2900.0
20094.2,11.0,4.0,95,23.0,2021,2,99.8,2800.0
20094.2,9.0,4.0,75,16.0,2020,1,100.0,3800.0
20094.2,6.0,5.0,90,22.0,2019,4,100.0,4200.0
20094.2,6.0,4.0,65,25.0,2022,2,102.3,3100.0
20094.2,3.0,4.0,60,24.0,2021,3,99.8,3000.0
20094.2,3.0,4.0,65,24.0,2021,1,99.8,3500.0
20094.2,3.0,,65,23.0,2020,4,100.0,2500.0
20094.2,3.0,4.0,60,23.0,2020,2,100.0,3200.0
20094.2,3.0,4.0,65,23.0,2020,1,100.0,3400.0
20094.2,4.0,,65,22.0,2019,3,100.0,2600.0
26831.7,13.0,4.0,75,22.0,2021,4,99.8,3000.0
20094.2,4.0,4.0,55,22.0,2021,4,99.8,3300.0
20094.2,4.0,3.0,55,21.0,2020,3,100.0,2700.0
20094.2,4.0,4.0,70,21.0,2020,1,100.0,3200.0
20094.2,7.0,5.0,80,17.0,2019,4,100.0,4200.0
20094.2,7.0,4.0,70,18.0,2019,3,100.0,3400.0
20094.2,4.0,4.0,70,20.0,2019,2,100.0,3900.0
20094.2,4.0,,70,20.0,2019,1,100.0,2900.0
95281.1,15.0,5.0,85,7.0,2023,1,105.6,6500.0
95281.1,14.0,5.0,75,22.0,2022,3,102.3,5500.0
20094.2,11.0,5.0,80,21.0,2023,4,105.6,4700.0
20094.2,10.0,2.0,35,3.0,2023,3,105.6,2800.0
20094.2,11.0,5.0,90,3.0,2023,3,105.6,6600.0
20094.2,10.0,4.0,75,6.0,2023,1,105.6,5600.0
20094.2,9.0,4.0,70,18.0,2022,4,102.3,4900.0
20094.2,9.0,4.0,70,18.0,2022,3,102.3,3900.0
20094.2,11.0,,60,17.0,2021,3,99.8,3400.0
20094.2,11.0,4.0,70,1.0,2021,2,99.8,5000.0
20094.2,11.0,2.0,35,1.0,2021,1,99.8,3100.0
20094.2,11.0,4.0,70,1.0,2021,1,99.8,4600.0
20094.2,8.0,3.0,70,16.0,2020,1,100.0,3800.0
20094.2,9.0,3.0,65,16.0,2020,1,100.0,4000.0
10347.9,6.0,4.0,55,23.0,2023,4,105.6,3200.0
10347.9,7.0,4.0,55,23.0,2023,1,105.6,3300.0
10347.9,6.0,4.0,65,20.0,2019,3,100.0,3400.0
15629.818181818182,8.0,4.0,75,24.0,2023,4,105.6,3900.0
15629.818181818182,2.0,5.0,85,25.0,2022,1,102.3,4200.0
15629.818181818182,4.0,4.0,75,23.0,2021,4,99.8,5100.0
15629.818181818182,4.0,3.0,70,1.0,2021,3,99.8,7000.0
15629.818181818182,4.0,3.0,70,1.0,2021,3,99.8,6500.0
15629.818181818182,3.0,4.0,90,0.0,2020,3,100.0,9100.0
15629.818181818182,3.0,4.0,90,0.0,2020,2,100.0,10000.0
27120.9,4.0,4.0,105,,2021,1,99.8,6400.0
95281.1,20.0,4.0,65,25.0,2023,1,105.6,3400.0
3299.5454545454545,26.0,4.0,60,24.0,2023,1,105.6,550.0
14940.9,9.0,4.0,125,32.0,2022,2,102.3,4700.0
14940.9,9.0,3.0,110,29.0,2019,1,100.0,3900.0
10347.9,8.0,5.0,150,32.0,2023,4,105.6,4900.0
10347.9,8.0,4.0,85,17.0,2023,2,105.6,4900.0
10347.9,8.0,3.0,65,31.0,2022,4,102.3,2100.0
10347.9,8.0,4.0,110,31.0,2022,2,102.3,3600.0
10347.9,8.0,5.0,145,31.0,2022,1,102.3,3600.0
10347.9,8.0,3.0,85,30.0,2021,2,99.8,2300.0
10347.9,8.0,3.0,85,29.0,2020,2,100.0,3200.0
10347.9,8.0,4.0,115,29.0,2020,1,100.0,3800.0
10347.9,10.0,4.0,120,29.0,2019,2,100.0,4300.0
15629.818181818182,13.0,4.0,65,20.0,2022,4,102.3,3300.0
15629.818181818182,13.0,,55,19.0,2021,4,99.8,2700.0
43789.2,10.0,,65,15.0,2022,2,102.3,3200.0
43789.2,5.0,2.0,30,15.0,2024,1,108.0,1800.0
95281.1,5.0,4.0,80,19.0,2024,1,108.0,9000.0
95281.1,8.0,3.0,90,7.0,2024,1,108.0,7700.0
95281.1,4.0,3.0,75,23.0,2023,4,105.6,4400.0
95281.1,8.0,4.0,75,41.0,2023,4,105.6,4000.0
95281.1,3.0,4.0,80,23.0,2023,4,105.6,4400.0
95281.1,8.0,4.0,75,41.0,2023,4,105.6,3400.0
95281.1,4.0,4.0,80,23.0,2023,3,105.6,5300.0
95281.1,8.0,4.0,80,41.0,2023,2,105.6,3500.0
95281.1,8.0,4.0,95,6.0,2023,2,105.6,7400.0
95281.1,8.0,4.0,75,4.0,2023,1,105.6,6800.0
95281.1,4.0,4.0,80,23.0,2023,1,105.6,5500.0
95281.1,8.0,3.0,75,5.0,2022,4,102.3,6000.0
95281.1,8.0,4.0,75,3.0,2022,4,102.3,6400.0
95281.1,6.0,3.0,95,22.0,2022,2,102.3,9500.0
95281.1,6.0,,70,11.0,2022,2,102.3,5100.0
95281.1,6.0,4.0,80,22.0,2022,2,102.3,4700.0
95281.1,4.0,,80,22.0,2022,2,102.3,4500.0
95281.1,7.0,4.0,80,40.0,2022,2,102.3,4000.0
95281.1,5.0,4.0,80,22.0,2022,1,102.3,4800.0
95281.1,3.0,4.0,80,22.0,2022,1,102.3,4800.0
95281.1,5.0,4.0,65,17.0,2022,1,102.3,5400.0
95281.1,4.0,4.0,80,22.0,2022,1,102.3,4400.0
95281.1,7.0,5.0,100,39.0,2021,4,99.8,3700.0
95281.1,5.0,2.0,60,21.0,2021,3,99.8,4000.0
95281.1,9.0,5.0,100,39.0,2021,3,99.8,3800.0
95281.1,8.0,6.0,120,39.0,2021,2,99.8,3900.0
95281.1,5.0,3.0,75,21.0,2021,2,99.8,4100.0
95281.1,6.0,4.0,65,10.0,2021,2,99.8,4500.0
95281.1,3.0,,60,21.0,2021,1,99.8,3000.0
95281.1,5.0,3.0,65,15.0,2020,4,100.0,4400.0
95281.1,8.0,4.0,105,3.0,2020,4,100.0,8700.0
95281.1,8.0,4.0,80,38.0,2020,4,100.0,3100.0
95281.1,3.0,3.0,75,,2020,3,100.0,4500.0
95281.1,3.0,2.0,60,20.0,2020,3,100.0,3700.0
95281.1,5.0,4.0,70,15.0,2020,3,100.0,4800.0
95281.1,3.0,4.0,80,20.0,2020,3,100.0,5300.0
95281.1,8.0,3.0,95,38.0,2020,2,100.0,2500.0
95281.1,7.0,4.0,80,38.0,2020,2,100.0,2200.0
95281.1,6.0,4.0,85,9.0,2020,1,100.0,3400.0
95281.1,8.0,4.0,80,0.0,2019,4,100.0,7000.0
95281.1,9.0,5.0,80,37.0,2019,1,100.0,2500.0
95281.1,8.0,6.0,120,37.0,2019,1,100.0,4200.0
95281.1,5.0,4.0,70,14.0,2019,1,100.0,5300.0
39373.63636363636,7.0,,70,26.0,2024,1,108.0,3800.0
39373.63636363636,7.0,,85,26.0,2024,1,108.0,4000.0
39373.63636363636,7.0,5.0,105,26.0,2024,1,108.0,6000.0
39373.63636363636,7.0,4.0,85,25.0,2023,3,105.6,5000.0
39373.63636363636,7.0,4.0,105,21.0,2019,3,100.0,5600.0
43789.2,8.0,4.0,95,25.0,2023,1,105.6,5300.0
43789.2,8.0,4.0,80,24.0,2022,4,102.3,5200.0
43789.2,7.0,,95,24.0,2022,3,102.3,4600.0
43789.2,7.0,4.0,80,23.0,2021,3,99.8,4000.0
43789.2,7.0,4.0,95,21.0,2019,2,100.0,5200.0
10011.6,16.0,4.0,60,44.0,2020,1,100.0,950.0
10011.6,13.0,4.0,60,44.0,2020,1,100.0,1000.0
10011.6,16.0,4.0,60,43.0,2019,1,100.0,930.0
52071.7,18.0,4.0,85,17.0,2019,1,100.0,4100.0
36670.72727272727,16.0,4.0,75,23.0,2023,4,105.6,3400.0
36670.72727272727,15.0,4.0,65,23.0,2023,3,105.6,3000.0
36670.72727272727,15.0,,65,22.0,2022,2,102.3,2800.0
36670.72727272727,16.0,4.0,75,6.0,2022,2,102.3,4700.0
36670.72727272727,18.0,4.0,85,4.0,2020,4,100.0,5200.0
36670.72727272727,15.0,5.0,90,22.0,2020,3,100.0,4900.0
23739.8,13.0,4.0,75,20.0,2022,3,102.3,4400.0
23739.8,14.0,4.0,75,26.0,2020,4,100.0,2900.0
23739.8,13.0,4.0,75,4.0,2020,2,100.0,4800.0
23739.8,13.0,4.0,75,3.0,2019,3,100.0,4100.0
23739.8,13.0,4.0,80,17.0,2019,3,100.0,3600.0
27120.9,8.0,4.0,80,26.0,2023,2,105.6,5400.0
27120.9,6.0,5.0,90,17.0,2021,4,99.8,4300.0
27120.9,8.0,3.0,105,24.0,2021,1,99.8,5400.0
27120.9,7.0,5.0,90,21.0,2020,4,100.0,4600.0
27120.9,6.0,4.0,75,21.0,2020,2,100.0,3300.0
27120.9,8.0,4.0,75,23.0,2020,2,100.0,4200.0
27120.9,6.0,4.0,70,15.0,2019,4,100.0,4900.0
27120.9,6.0,4.0,70,15.0,2019,2,100.0,5000.0
20094.2,12.0,4.0,65,5.0,2023,1,105.6,4100.0
20094.2,11.0,4.0,70,22.0,2022,1,102.3,2900.0
20094.2,9.0,4.0,70,4.0,2022,1,102.3,4300.0
20094.2,9.0,5.0,80,3.0,2021,1,99.8,4900.0
20094.2,11.0,4.0,90,20.0,2020,3,100.0,4400.0
43789.2,3.0,2.0,20,18.0,2023,3,105.6,1200.0
43789.2,3.0,3.0,60,15.0,2023,2,105.6,4900.0
43789.2,3.0,2.0,20,18.0,2023,1,105.6,1400.0
43789.2,3.0,3.0,60,15.0,2023,1,105.6,4100.0
43789.2,3.0,2.0,15,26.0,2022,3,102.3,1000.0
43789.2,5.0,4.0,60,22.0,2022,3,102.3,3300.0
43789.2,3.0,2.0,15,26.0,2022,3,102.3,580.0
43789.2,3.0,,20,17.0,2022,1,102.3,1000.0
43789.2,3.0,2.0,20,16.0,2021,4,99.8,1100.0
43789.2,3.0,4.0,85,12.0,2020,1,100.0,3000.0
23739.8,4.0,4.0,60,21.0,2018,3,99.5,2700.0
95281.1,7.0,4.0,85,6.0,2018,4,99.5,5200.0
95281.1,6.0,,85,6.0,2018,1,99.5,5200.0
10347.9,8.0,4.0,55,20.0,2018,3,99.5,2600.0
10347.9,5.0,,15,29.0,2018,2,99.5,550.0
39373.63636363636,4.0,,55,42.0,2018,4,99.5,1100.0
39373.63636363636,1.0,3.0,65,,2018,3,99.5,3000.0
39373.63636363636,4.0,2.0,20,34.0,2018,3,99.5,900.0
39373.63636363636,4.0,4.0,60,42.0,2018,1,99.5,1600.0
31877.3,21.0,4.0,75,16.0,2018,1,99.5,3100.0
10347.9,15.0,2.0,60,46.0,2018,3,99.5,4400.0
10347.9,15.0,2.0,60,40.0,2018,3,99.5,1300.0
10347.9,14.0,2.0,60,46.0,2018,2,99.5,1000.0
10347.9,15.0,4.0,95,25.0,2018,1,99.5,3000.0
43789.2,16.0,4.0,85,39.0,2018,4,99.5,2100.0
4206.7,5.0,4.0,65,33.0,2018,4,99.5,1800.0
4206.7,10.0,5.0,75,21.0,2018,2,99.5,3000.0
4206.7,10.0,4.0,60,22.0,2018,1,99.5,1900.0
31877.3,5.0,,100,29.0,2018,3,99.5,2100.0
10011.6,16.0,4.0,85,24.0,2018,4,99.5,2600.0
10011.6,19.0,,80,24.0,2018,4,99.5,1600.0
10011.6,17.0,4.0,80,24.0,2018,3,99.5,2500.0
10011.6,16.0,,95,,2018,4,99.5,1500.0
10011.6,16.0,4.0,65,40.0,2018,2,99.5,950.0
10011.6,16.0,4.0,60,40.0,2018,1,99.5,980.0
1756.3,5.0,5.0,85,13.0,2018,4,99.5,2800.0
23739.8,15.0,4.0,75,32.0,2018,1,99.5,1700.0
7356.8,5.0,5.0,70,43.0,2018,4,99.5,500.0
12225.7,15.0,4.0,65,13.0,2018,3,99.5,2900.0
12225.7,18.0,,55,43.0,2018,2,99.5,470.0
27120.9,25.0,,60,43.0,2018,4,99.5,400.0
27120.9,4.0,4.0,70,18.0,2018,3,99.5,3200.0
27120.9,14.0,5.0,90,44.0,2018,4,99.5,2500.0
95281.1,10.0,4.0,75,7.0,2018,4,99.5,4800.0
95281.1,9.0,3.0,65,26.0,2018,4,99.5,2400.0
95281.1,10.0,4.0,70,22.0,2018,1,99.5,3400.0
95281.1,11.0,4.0,85,22.0,2018,1,99.5,3500.0
12225.7,14.0,4.0,70,21.0,2018,4,99.5,2400.0
12225.7,12.0,5.0,85,21.0,2018,2,99.5,2700.0
23739.8,8.0,4.0,70,21.0,2018,4,99.5,2600.0
15629.818181818182,4.0,3.0,65,39.0,2018,4,99.5,2500.0
