,station,to_station,#_of_rooms,floor_plan,area,tx.yr.,age,bldg.struct.,LUZ,renovation,price
5961,甲子園口,6.0,3.0,２ＬＤＫ,70.0,2013.0,45.0,ＲＣ,１中住専,未改装,1900.0
5962,甲子園口,6.0,4.0,３ＬＤＫ,90.0,2013.0,10.0,ＲＣ,１中住専,未改装,4300.0
5963,甲子園口,6.0,4.0,３ＬＤＫ,100.0,2013.0,45.0,ＲＣ,１中住専,未改装,2400.0
5964,甲子園口,4.0,4.0,３ＬＤＫ,95.0,2013.0,12.0,ＲＣ,１中住専,未改装,4200.0
5965,甲子園口,7.0,3.0,１ＬＤＫ＋Ｓ,65.0,2013.0,5.0,ＲＣ,１中住専,未改装,3100.0
5966,夙川,13.0,4.0,３ＬＤＫ,75.0,2013.0,13.0,ＳＲＣ,近隣商業,未改装,3100.0
5967,香櫨園,11.0,4.0,３ＬＤＫ,70.0,2013.0,16.0,ＲＣ,１中住専,未改装,2200.0
5968,夙川,5.0,4.0,３ＬＤＫ,70.0,2013.0,16.0,ＲＣ,１中住専,未改装,3500.0
5969,苦楽園口,6.0,3.0,２ＬＤＫ,60.0,2013.0,11.0,ＲＣ,１中住専,未改装,2900.0
5970,苦楽園口,6.0,4.0,３ＬＤＫ,70.0,2013.0,11.0,ＲＣ,１中住専,未改装,2900.0
5971,甲子園口,8.0,4.0,３ＬＤＫ,80.0,2013.0,7.0,ＲＣ,１中住専,未改装,4500.0
5972,甲子園口,7.0,4.0,３ＬＤＫ,70.0,2013.0,6.0,ＲＣ,１中住専,未改装,3600.0
5973,甲子園口,9.0,4.0,３ＬＤＫ,70.0,2013.0,36.0,ＲＣ,１中住専,未改装,1400.0
5975,西宮(ＪＲ),3.0,4.0,３ＬＤＫ,65.0,2013.0,11.0,ＲＣ,近隣商業,未改装,2200.0
5976,西宮北口,15.0,4.0,３ＬＤＫ,60.0,2013.0,40.0,ＲＣ,１中住専,未改装,950.0
5977,西宮北口,11.0,4.0,３ＬＤＫ,65.0,2013.0,11.0,ＲＣ,２中住専,未改装,2000.0
5978,西宮北口,11.0,4.0,３ＬＤＫ,70.0,2013.0,11.0,ＲＣ,１中住専,未改装,3200.0
5979,西宮北口,11.0,4.0,３ＬＤＫ,70.0,2013.0,11.0,ＲＣ,１中住専,未改装,3200.0
5980,門戸厄神,6.0,4.0,３ＬＤＫ,70.0,2013.0,14.0,ＲＣ,２中住専,未改装,2700.0
5981,苦楽園口,2.0,4.0,３ＬＤＫ,70.0,2013.0,12.0,ＲＣ,１中住専,未改装,3900.0
5982,西宮北口,6.0,4.0,３ＬＤＫ,65.0,2013.0,15.0,ＳＲＣ,１中住専,未改装,2600.0
5983,西宮北口,6.0,1.0,１Ｒ,25.0,2013.0,15.0,ＳＲＣ,１中住専,未改装,1200.0
5984,香櫨園,9.0,4.0,３ＬＤＫ,70.0,2013.0,12.0,ＲＣ,１種住居,未改装,2500.0
5985,門戸厄神,6.0,4.0,３ＬＤＫ,75.0,2013.0,16.0,ＲＣ,１中住専,未改装,3400.0
5986,門戸厄神,6.0,4.0,３ＬＤＫ,75.0,2013.0,16.0,ＲＣ,１中住専,未改装,3200.0
5987,門戸厄神,2.0,4.0,３ＬＤＫ,65.0,2013.0,16.0,ＳＲＣ,１中住専,改装済み,2600.0
5988,門戸厄神,4.0,3.0,２ＬＤＫ,70.0,2013.0,14.0,ＲＣ,１中住専,未改装,2800.0
5990,西宮北口,15.0,5.0,４ＬＤＫ,90.0,2013.0,7.0,ＲＣ,１中住専,未改装,4900.0
5991,門戸厄神,9.0,4.0,３ＬＤＫ,60.0,2013.0,9.0,ＲＣ,１中住専,未改装,2900.0
5992,さくら夙川,3.0,4.0,３ＬＤＫ,70.0,2013.0,16.0,ＲＣ,１中住専,未改装,3500.0
5993,田尾寺,24.0,5.0,４ＬＤＫ,80.0,2013.0,22.0,ＲＣ,２中住専,改装済み,780.0
5994,西宮(阪神),7.0,3.0,２ＬＤＫ,60.0,2013.0,10.0,ＲＣ,近隣商業,未改装,2200.0
5995,西宮北口,3.0,3.0,２ＬＤＫ,75.0,2013.0,13.0,ＳＲＣ,２種住居,改装済み,4100.0
5996,西宮北口,5.0,4.0,３ＬＤＫ,80.0,2013.0,13.0,ＳＲＣ,２種住居,未改装,2700.0
5997,西宮北口,5.0,4.0,３ＬＤＫ,80.0,2013.0,13.0,ＳＲＣ,２種住居,未改装,4300.0
5998,西宮北口,6.0,4.0,３ＬＤＫ,95.0,2013.0,2.0,ＲＣ,２種住居,未改装,6200.0
5999,西宮北口,5.0,4.0,３ＬＤＫ,65.0,2013.0,8.0,ＲＣ,２種住居,未改装,3100.0
6000,西宮北口,3.0,4.0,３ＬＤＫ,80.0,2013.0,13.0,ＳＲＣ,２種住居,改装済み,4400.0
6001,西宮北口,3.0,4.0,３ＬＤＫ,80.0,2013.0,13.0,ＳＲＣ,２種住居,改装済み,4500.0
6002,西宮北口,5.0,3.0,２ＬＤＫ,75.0,2013.0,13.0,ＳＲＣ,２種住居,改装済み,4000.0
6003,西宮北口,3.0,4.0,３ＬＤＫ,80.0,2013.0,13.0,ＳＲＣ,２種住居,改装済み,4700.0
6004,西宮北口,3.0,4.0,３ＬＤＫ,80.0,2013.0,13.0,ＳＲＣ,２種住居,改装済み,3800.0
6005,西宮北口,5.0,4.0,３ＬＤＫ,80.0,2013.0,13.0,ＳＲＣ,２種住居,改装済み,4700.0
6006,西宮北口,3.0,3.0,２ＬＤＫ,80.0,2013.0,13.0,ＳＲＣ,２種住居,未改装,4100.0
6007,西宮北口,8.0,5.0,４ＬＤＫ,80.0,2013.0,31.0,ＲＣ,２種住居,未改装,2400.0
6008,西宮北口,3.0,4.0,３ＬＤＫ,80.0,2013.0,13.0,ＳＲＣ,２種住居,未改装,3500.0
6009,西宮北口,3.0,4.0,３ＬＤＫ,80.0,2013.0,13.0,ＳＲＣ,２種住居,未改装,4300.0
6010,西宮北口,3.0,4.0,３ＬＤＫ,80.0,2013.0,13.0,ＳＲＣ,２種住居,未改装,3600.0
6011,門戸厄神,9.0,4.0,３ＬＤＫ,55.0,2013.0,11.0,ＲＣ,１中住専,未改装,2300.0
6012,門戸厄神,11.0,5.0,４ＬＤＫ,80.0,2013.0,13.0,ＲＣ,１中住専,未改装,3100.0
6013,門戸厄神,11.0,4.0,３ＬＤＫ,70.0,2013.0,13.0,ＲＣ,１中住専,未改装,2700.0
6014,西宮(阪神),5.0,4.0,３ＬＤＫ,50.0,2013.0,13.0,ＲＣ,商業,改装済み,2000.0
6015,西宮(阪神),1.0,4.0,３ＬＤＫ,75.0,2013.0,17.0,ＲＣ,商業,未改装,3900.0
6016,西宮(阪神),3.0,2.0,１ＬＤＫ,60.0,2013.0,5.0,ＲＣ,商業,未改装,3000.0
6018,西宮北口,13.0,4.0,３ＬＤＫ,75.0,2009.0,22.0,ＲＣ,１種住居,未改装,1500.0
6019,西宮(ＪＲ),0.0,3.0,２ＬＤＫ,65.0,2009.0,14.0,ＳＲＣ,近隣商業,未改装,2100.0
6020,西宮(ＪＲ),1.0,3.0,２ＬＤＫ,65.0,2009.0,16.0,ＳＲＣ,近隣商業,改装済み,2400.0
6022,西宮(ＪＲ),1.0,3.0,２ＬＤＫ,60.0,2009.0,16.0,ＳＲＣ,近隣商業,未改装,2100.0
6023,香櫨園,14.0,4.0,３ＬＤＫ,80.0,2009.0,37.0,ＲＣ,１種住居,未改装,660.0
6024,香櫨園,12.0,4.0,３ＬＤＫ,95.0,2009.0,6.0,ＲＣ,準工業,未改装,3100.0
6025,香櫨園,13.0,4.0,３ＬＤＫ,85.0,2009.0,6.0,ＲＣ,１種住居,改装済み,3100.0
6026,香櫨園,12.0,5.0,４ＬＤＫ,95.0,2009.0,6.0,ＲＣ,準工業,未改装,3400.0
6027,香櫨園,13.0,4.0,３ＬＤＫ,90.0,2009.0,17.0,ＲＣ,１種住居,未改装,1800.0
6028,香櫨園,13.0,4.0,３ＬＤＫ,110.0,2009.0,17.0,ＲＣ,１種住居,改装済み,3100.0
6029,さくら夙川,22.0,4.0,３ＬＤＫ,60.0,2009.0,28.0,ＳＲＣ,準工業,改装済み,1200.0
6030,甲東園,30.0,3.0,２ＤＫ,65.0,2009.0,29.0,ＲＣ,１中住専,未改装,1200.0
6031,甲陽園,16.0,4.0,３ＬＤＫ,70.0,2009.0,10.0,ＲＣ,１中住専,改装済み,2800.0
6032,甲陽園,19.0,4.0,３ＬＤＫ,70.0,2009.0,29.0,ＲＣ,１中住専,改装済み,1100.0
6033,西宮北口,30.0,4.0,３ＬＤＫ,70.0,2009.0,14.0,ＲＣ,１中住専,未改装,2000.0
6034,西宮北口,30.0,4.0,３ＬＤＫ,70.0,2009.0,14.0,ＲＣ,１中住専,改装済み,1600.0
6035,西宮北口,30.0,5.0,４ＬＤＫ,95.0,2009.0,6.0,ＲＣ,１中住専,未改装,3300.0
6037,仁川,23.0,5.0,４ＬＤＫ,75.0,2009.0,8.0,ＲＣ,１中住専,未改装,2700.0
6038,久寿川,13.0,4.0,３ＬＤＫ,75.0,2009.0,13.0,ＳＲＣ,１種住居,未改装,2300.0
6039,久寿川,5.0,4.0,３ＬＤＫ,65.0,2009.0,14.0,ＲＣ,１種住居,未改装,1700.0
6040,久寿川,13.0,4.0,３ＬＤＫ,70.0,2009.0,13.0,ＲＣ,１種住居,未改装,2400.0
6041,久寿川,10.0,4.0,３ＬＤＫ,60.0,2009.0,12.0,ＳＲＣ,１種住居,未改装,1700.0
6042,門戸厄神,20.0,4.0,３ＬＤＫ,60.0,2009.0,11.0,ＲＣ,１中住専,改装済み,1400.0
6043,甲東園,23.0,4.0,３ＬＤＫ,70.0,2009.0,12.0,ＲＣ,１中住専,未改装,1500.0
6044,甲陽園,18.0,4.0,３ＬＤＫ,80.0,2009.0,15.0,ＲＣ,１中住専,未改装,2300.0
6045,甲陽園,16.0,4.0,３ＬＤＫ,60.0,2009.0,31.0,ＲＣ,１中住専,改装済み,750.0
6046,甲陽園,15.0,4.0,３ＬＤＫ,60.0,2009.0,31.0,ＳＲＣ,１中住専,改装済み,840.0
6047,甲陽園,14.0,4.0,３ＬＤＫ,65.0,2009.0,31.0,ＲＣ,１中住専,未改装,1000.0
6048,甲陽園,16.0,4.0,３ＬＤＫ,60.0,2009.0,31.0,ＳＲＣ,１中住専,未改装,390.0
6049,甲陽園,16.0,4.0,３ＬＤＫ,65.0,2009.0,31.0,ＲＣ,１中住専,未改装,800.0
6050,武庫川団地前,2.0,5.0,４ＬＤＫ,80.0,2009.0,28.0,ＳＲＣ,準工業,改装済み,1700.0
6051,洲先,8.0,4.0,３ＬＤＫ,75.0,2009.0,28.0,ＲＣ,１種住居,改装済み,1300.0
6052,洲先,8.0,5.0,４ＬＤＫ,75.0,2009.0,23.0,ＲＣ,１種住居,未改装,1400.0
6054,武庫川団地前,4.0,5.0,４ＬＤＫ,70.0,2009.0,34.0,ＲＣ,１種住居,未改装,850.0
6055,苦楽園口,16.0,4.0,３ＬＤＫ,75.0,2009.0,4.0,ＲＣ,１中住専,改装済み,3300.0
6056,苦楽園口,18.0,4.0,３ＬＤＫ,55.0,2009.0,34.0,鉄骨造,１低住専,未改装,600.0
6057,苦楽園口,16.0,4.0,３ＬＤＫ,70.0,2009.0,34.0,鉄骨造,１低住専,未改装,1000.0
6058,苦楽園口,17.0,3.0,２ＬＤＫ,60.0,2009.0,34.0,鉄骨造,１低住専,未改装,600.0
6059,夙川,11.0,2.0,１ＬＤＫ,50.0,2009.0,1.0,ＲＣ,１中住専,未改装,2600.0
6060,夙川,11.0,2.0,１ＬＤＫ,55.0,2009.0,1.0,ＲＣ,１中住専,未改装,2800.0
6061,夙川,11.0,2.0,１ＬＤＫ,55.0,2009.0,1.0,ＲＣ,１中住専,未改装,2500.0
6062,香櫨園,14.0,4.0,３ＬＤＫ,65.0,2009.0,9.0,ＲＣ,１種住居,未改装,2000.0
6063,香櫨園,14.0,4.0,３ＬＤＫ,70.0,2009.0,9.0,ＲＣ,１種住居,未改装,2000.0
6064,西宮北口,15.0,4.0,３ＬＤＫ,70.0,2009.0,14.0,ＲＣ,１中住専,改装済み,2400.0
6065,西宮北口,14.0,4.0,３ＬＤＫ,70.0,2009.0,14.0,ＲＣ,１中住専,未改装,1900.0
6066,西宮北口,9.0,4.0,３ＬＤＫ,70.0,2009.0,5.0,ＲＣ,２中住専,未改装,3600.0
6067,西宮北口,9.0,4.0,３ＬＤＫ,70.0,2009.0,12.0,ＲＣ,１種住居,未改装,2700.0
6068,さくら夙川,7.0,1.0,１Ｒ,20.0,2009.0,15.0,ＲＣ,１中住専,未改装,510.0
6069,鳴尾・武庫川女子大前,7.0,5.0,４ＬＤＫ,65.0,2009.0,9.0,ＲＣ,２種住居,未改装,2900.0
6070,鳴尾・武庫川女子大前,8.0,5.0,４ＬＤＫ,85.0,2009.0,7.0,ＲＣ,１中住専,未改装,3300.0
6071,さくら夙川,4.0,4.0,３ＬＤＫ,70.0,2009.0,30.0,ＳＲＣ,近隣商業,改装済み,1900.0
6072,甲東園,14.0,4.0,３ＬＤＫ,70.0,2009.0,32.0,ＳＲＣ,１種住居,未改装,1300.0
6073,苦楽園口,15.0,4.0,３ＬＤＫ,75.0,2009.0,13.0,ＲＣ,１中住専,未改装,2400.0
6074,さくら夙川,20.0,4.0,３ＬＤＫ,85.0,2009.0,6.0,ＲＣ,１中住専,未改装,2900.0
6075,西宮(阪神),18.0,3.0,２ＬＤＫ,60.0,2009.0,5.0,ＲＣ,１中住専,未改装,1500.0
6076,西宮(阪神),19.0,5.0,４ＬＤＫ,90.0,2009.0,6.0,ＲＣ,１中住専,未改装,3400.0
6078,甲東園,7.0,4.0,３ＬＤＫ,65.0,2009.0,9.0,ＲＣ,１低住専,未改装,2900.0
6079,甲東園,4.0,4.0,３ＬＤＫ,75.0,2009.0,8.0,ＲＣ,１中住専,未改装,3600.0
6080,甲東園,5.0,4.0,３ＬＤＫ,70.0,2009.0,8.0,ＲＣ,１中住専,未改装,3400.0
6081,甲東園,7.0,4.0,３ＬＤＫ,65.0,2009.0,9.0,ＲＣ,１低住専,未改装,2600.0
6082,甲東園,7.0,4.0,３ＬＤＫ,65.0,2009.0,9.0,ＲＣ,１低住専,未改装,3000.0
6083,甲陽園,4.0,4.0,３ＬＤＫ,75.0,2009.0,3.0,ＲＣ,１低住専,未改装,3600.0
6084,香櫨園,11.0,4.0,３ＬＤＫ,95.0,2009.0,0.0,ＲＣ,１中住専,未改装,4400.0
6085,香櫨園,10.0,4.0,３ＬＤＫ,65.0,2009.0,9.0,ＲＣ,１中住専,未改装,2100.0
6086,香櫨園,9.0,4.0,３ＬＤＫ,75.0,2009.0,6.0,ＲＣ,１中住専,未改装,3200.0
6087,香櫨園,5.0,3.0,２ＤＫ,50.0,2009.0,11.0,ＲＣ,１中住専,未改装,1500.0
6088,香櫨園,2.0,4.0,３ＬＤＫ,75.0,2009.0,11.0,ＳＲＣ,１中住専,未改装,2600.0
6089,香櫨園,5.0,4.0,３ＤＫ,50.0,2009.0,11.0,ＲＣ,１中住専,改装済み,1700.0
6090,香櫨園,3.0,4.0,３ＬＤＫ,75.0,2009.0,11.0,ＳＲＣ,準住居,未改装,2400.0
6091,香櫨園,4.0,5.0,４ＬＤＫ,95.0,2009.0,20.0,ＲＣ,１中住専,未改装,2700.0
6092,香櫨園,4.0,3.0,２ＤＫ,45.0,2009.0,29.0,ＲＣ,１中住専,未改装,1000.0
6093,香櫨園,2.0,4.0,３ＬＤＫ,60.0,2009.0,11.0,ＳＲＣ,準住居,未改装,2100.0
6094,苦楽園口,8.0,4.0,３ＬＤＫ,70.0,2009.0,9.0,ＲＣ,１中住専,未改装,2900.0
6095,苦楽園口,8.0,4.0,３ＬＤＫ,70.0,2009.0,9.0,ＲＣ,１中住専,未改装,2600.0
6096,甲陽園,9.0,4.0,３ＬＤＫ,70.0,2009.0,9.0,ＲＣ,１種住居,未改装,2900.0
6097,西宮北口,2.0,4.0,３ＬＤＫ,55.0,2009.0,8.0,ＳＲＣ,商業,未改装,5100.0
6098,西宮(阪神),18.0,3.0,２ＬＤＫ,65.0,2009.0,13.0,ＲＣ,準工業,未改装,1500.0
6099,西宮(阪神),12.0,2.0,１ＬＤＫ,65.0,2009.0,35.0,ＳＲＣ,準工業,未改装,800.0
6100,西宮(阪神),11.0,4.0,３ＬＤＫ,55.0,2009.0,35.0,ＳＲＣ,準工業,未改装,800.0
6101,西宮(阪神),17.0,4.0,３ＬＤＫ,65.0,2009.0,13.0,ＲＣ,準工業,未改装,1400.0
6102,甲子園口,10.0,5.0,４ＬＤＫ,80.0,2009.0,32.0,ＲＣ,１中住専,未改装,2100.0
6103,甲子園口,9.0,4.0,３ＬＤＫ,55.0,2009.0,36.0,ＲＣ,１中住専,改装済み,1400.0
6104,甲子園口,7.0,4.0,３ＬＤＫ,75.0,2009.0,3.0,ＲＣ,１中住専,未改装,3200.0
6105,苦楽園口,6.0,3.0,２ＬＤＫ,65.0,2009.0,9.0,ＲＣ,１中住専,未改装,3500.0
6106,苦楽園口,6.0,4.0,３ＬＤＫ,70.0,2009.0,10.0,ＲＣ,１中住専,未改装,3200.0
6107,苦楽園口,6.0,4.0,３ＬＤＫ,75.0,2009.0,9.0,ＲＣ,１中住専,未改装,3600.0
6108,夙川,8.0,4.0,３ＬＤＫ,75.0,2009.0,10.0,ＲＣ,１中住専,未改装,3200.0
6109,甲子園口,16.0,4.0,３ＬＤＫ,65.0,2009.0,8.0,ＲＣ,１種住居,未改装,2900.0
6110,甲子園口,11.0,4.0,３ＬＤＫ,80.0,2009.0,6.0,ＲＣ,１中住専,未改装,3600.0
6111,甲子園,13.0,5.0,４ＬＤＫ,95.0,2009.0,13.0,ＲＣ,１中住専,未改装,4000.0
6112,甲子園,9.0,4.0,３ＬＤＫ,65.0,2009.0,40.0,ＲＣ,２中住専,改装済み,1700.0
6113,甲子園,4.0,4.0,３ＬＤＫ,65.0,2009.0,40.0,ＲＣ,近隣商業,未改装,950.0
6114,甲子園,14.0,3.0,２ＬＤＫ,65.0,2009.0,3.0,ＲＣ,２種住居,未改装,2800.0
6115,甲子園口,7.0,4.0,３ＬＤＫ,70.0,2009.0,11.0,ＲＣ,近隣商業,未改装,3100.0
6116,甲子園,8.0,4.0,３ＬＤＫ,70.0,2009.0,9.0,ＳＲＣ,１種住居,未改装,2300.0
6117,甲子園,9.0,4.0,３ＬＤＫ,65.0,2009.0,7.0,ＲＣ,１種住居,未改装,2300.0
6118,甲子園,6.0,5.0,４ＬＤＫ,55.0,2009.0,23.0,ＳＲＣ,近隣商業,未改装,1400.0
6119,甲子園,8.0,3.0,２ＬＤＫ,65.0,2009.0,8.0,ＲＣ,２中住専,改装済み,2400.0
6120,甲子園,9.0,3.0,２ＬＤＫ,50.0,2009.0,36.0,ＲＣ,近隣商業,未改装,1200.0
6121,甲子園,8.0,4.0,３ＬＤＫ,85.0,2009.0,6.0,ＲＣ,２中住専,未改装,3300.0
6122,甲子園,7.0,4.0,３ＬＤＫ,70.0,2009.0,8.0,ＲＣ,１中住専,未改装,2800.0
6123,甲東園,1.0,3.0,２ＬＤＫ,65.0,2009.0,21.0,ＲＣ,近隣商業,未改装,1900.0
6124,甲東園,2.0,4.0,３ＬＤＫ,65.0,2009.0,9.0,ＲＣ,１中住専,未改装,2700.0
6125,香櫨園,11.0,4.0,３ＬＤＫ,70.0,2009.0,9.0,ＲＣ,近隣商業,未改装,2300.0
6126,甲陽園,1.0,3.0,２ＬＤＫ,80.0,2009.0,9.0,ＲＣ,２低住専,未改装,3400.0
6127,甲陽園,10.0,4.0,３ＬＤＫ,75.0,2009.0,10.0,ＲＣ,１低住専,改装済み,2400.0
6128,甲陽園,9.0,3.0,２ＬＤＫ,110.0,2009.0,10.0,ＲＣ,１低住専,未改装,2500.0
6129,甲陽園,18.0,5.0,４ＬＤＫ,140.0,2009.0,18.0,ＲＣ,１中住専,改装済み,3500.0
6130,甲陽園,18.0,6.0,５ＬＤＫ,140.0,2009.0,18.0,ＲＣ,１中住専,改装済み,3500.0
6131,甲陽園,15.0,4.0,３ＬＤＫ,70.0,2009.0,11.0,ＲＣ,１中住専,未改装,2200.0
6132,甲陽園,4.0,4.0,３ＬＤＫ,65.0,2009.0,10.0,ＲＣ,近隣商業,未改装,2800.0
6133,甲陽園,7.0,4.0,３ＬＤＫ,70.0,2009.0,3.0,ＲＣ,１中住専,未改装,3100.0
6134,甲陽園,3.0,4.0,３ＬＤＫ,75.0,2009.0,32.0,ＳＲＣ,近隣商業,未改装,1200.0
6135,甲陽園,1.0,4.0,３ＬＤＫ,60.0,2009.0,38.0,ＲＣ,近隣商業,改装済み,970.0
6136,甲陽園,3.0,5.0,４ＬＤＫ,75.0,2009.0,32.0,ＳＲＣ,近隣商業,未改装,1900.0
6137,甲陽園,3.0,3.0,２ＬＤＫ,75.0,2009.0,32.0,ＳＲＣ,近隣商業,未改装,1500.0
6138,甲陽園,11.0,5.0,４ＬＤＫ,75.0,2009.0,0.0,ＲＣ,１中住専,未改装,3300.0
6139,甲陽園,11.0,5.0,４ＬＤＫ,110.0,2009.0,19.0,ＲＣ,１中住専,改装済み,2400.0
6140,甲陽園,9.0,4.0,３ＬＤＫ,80.0,2009.0,0.0,ＲＣ,１中住専,未改装,3700.0
6141,甲陽園,13.0,4.0,３ＬＤＫ,80.0,2009.0,0.0,ＲＣ,１中住専,未改装,3600.0
6142,甲子園口,13.0,5.0,４ＬＤＫ,85.0,2009.0,5.0,ＲＣ,１種住居,未改装,3400.0
6143,夙川,6.0,4.0,３ＬＤＫ,70.0,2009.0,4.0,ＲＣ,１種住居,改装済み,3700.0
6144,鳴尾・武庫川女子大前,2.0,2.0,１ＬＤＫ,70.0,2009.0,18.0,ＲＣ,１種住居,未改装,1500.0
6145,さくら夙川,4.0,4.0,３ＬＤＫ,55.0,2009.0,9.0,ＲＣ,近隣商業,未改装,2100.0
6147,西宮(阪神),3.0,4.0,３ＬＤＫ,65.0,2009.0,11.0,ＳＲＣ,近隣商業,改装済み,2500.0
6148,生瀬,17.0,4.0,３ＬＤＫ,80.0,2009.0,17.0,ＲＣ,１中住専,未改装,850.0
6149,西宮名塩,8.0,4.0,３ＬＤＫ,75.0,2009.0,10.0,ＲＣ,１中住専,未改装,1400.0
6150,苦楽園口,9.0,5.0,４ＬＤＫ,85.0,2009.0,4.0,ＲＣ,１中住専,未改装,3000.0
6151,苦楽園口,15.0,4.0,３ＬＤＫ,65.0,2009.0,9.0,ＲＣ,１中住専,未改装,2100.0
6152,苦楽園口,8.0,4.0,３ＬＤＫ,75.0,2009.0,4.0,ＲＣ,１中住専,改装済み,3000.0
6153,香櫨園,11.0,4.0,３ＬＤＫ,85.0,2009.0,13.0,ＲＣ,１中住専,改装済み,2900.0
6154,香櫨園,14.0,4.0,３ＬＤＫ,75.0,2009.0,2.0,ＲＣ,１中住専,未改装,3300.0
6155,香櫨園,11.0,4.0,３ＬＤＫ,75.0,2009.0,2.0,ＲＣ,１中住専,未改装,3800.0
6156,香櫨園,11.0,4.0,３ＬＤＫ,75.0,2009.0,2.0,ＲＣ,１中住専,未改装,3400.0
6157,甲東園,4.0,3.0,２ＬＤＫ,60.0,2009.0,12.0,ＲＣ,１中住専,未改装,1900.0
6158,苦楽園口,10.0,4.0,３ＬＤＫ,95.0,2009.0,3.0,ＲＣ,１低住専,未改装,5000.0
6159,西宮(阪神),10.0,4.0,３ＬＤＫ,70.0,2009.0,10.0,ＲＣ,近隣商業,未改装,2800.0
6160,苦楽園口,15.0,4.0,３ＬＤＫ,70.0,2009.0,7.0,ＲＣ,１中住専,未改装,2000.0
6161,苦楽園口,18.0,5.0,４ＬＤＫ,75.0,2009.0,8.0,ＲＣ,１中住専,未改装,2100.0
6162,甲陽園,19.0,4.0,３ＬＤＫ,70.0,2009.0,8.0,ＲＣ,１中住専,未改装,2200.0
6163,西宮北口,25.0,3.0,２ＬＤＫ,65.0,2009.0,32.0,ＳＲＣ,１中住専,未改装,800.0
6164,西宮北口,25.0,3.0,２ＬＤＫ,75.0,2009.0,32.0,ＳＲＣ,１中住専,未改装,980.0
6165,西宮北口,11.0,4.0,３ＬＤＫ,60.0,2009.0,36.0,ＲＣ,１中住専,未改装,850.0
6166,西宮北口,11.0,4.0,３ＬＤＫ,60.0,2009.0,33.0,ＲＣ,１中住専,未改装,1100.0
6167,武庫川団地前,9.0,4.0,３ＬＤＫ,80.0,2009.0,13.0,ＲＣ,１中住専,未改装,2100.0
6168,武庫川団地前,10.0,4.0,３ＬＤＫ,70.0,2009.0,26.0,ＳＲＣ,１中住専,未改装,1400.0
6169,武庫川団地前,10.0,4.0,３ＬＤＫ,70.0,2009.0,26.0,ＳＲＣ,１中住専,改装済み,1400.0
6170,武庫川団地前,5.0,4.0,３ＬＤＫ,75.0,2009.0,18.0,ＲＣ,１中住専,未改装,1800.0
6171,武庫川団地前,10.0,3.0,２ＬＤＫ,75.0,2009.0,26.0,ＳＲＣ,１中住専,未改装,1100.0
6172,武庫川団地前,12.0,4.0,３ＬＤＫ,70.0,2009.0,19.0,ＳＲＣ,１中住専,改装済み,1400.0
6173,武庫川団地前,7.0,4.0,３ＬＤＫ,80.0,2009.0,7.0,ＲＣ,１中住専,未改装,2100.0
6174,武庫川団地前,9.0,4.0,３ＬＤＫ,95.0,2009.0,24.0,ＳＲＣ,１中住専,改装済み,1700.0
6175,武庫川団地前,8.0,4.0,３ＬＤＫ,95.0,2009.0,26.0,ＳＲＣ,１中住専,改装済み,1700.0
6176,夙川,12.0,4.0,３ＬＤＫ,75.0,2009.0,41.0,ＲＣ,１中住専,未改装,1300.0
6177,西宮北口,4.0,4.0,３ＬＤＫ,90.0,2009.0,1.0,ＲＣ,商業,未改装,7100.0
6178,西宮北口,10.0,4.0,３ＬＤＫ,75.0,2009.0,10.0,ＳＲＣ,１種住居,未改装,3000.0
6179,甲東園,21.0,4.0,３ＬＤＫ,65.0,2009.0,30.0,ＲＣ,１中住専,改装済み,1400.0
6180,仁川,16.0,5.0,３ＬＤＫ＋Ｓ,75.0,2009.0,23.0,ＲＣ,１中住専,改装済み,1800.0
6181,仁川,15.0,4.0,３ＬＤＫ,75.0,2009.0,6.0,ＲＣ,１中住専,未改装,2900.0
6182,今津(阪神),8.0,4.0,３ＬＤＫ,65.0,2009.0,8.0,ＲＣ,１種住居,未改装,2500.0
6183,西宮(ＪＲ),5.0,4.0,２ＬＤＫ＋Ｓ,65.0,2009.0,15.0,ＲＣ,準工業,未改装,2100.0
6184,西宮(ＪＲ),6.0,3.0,２ＬＤＫ,55.0,2009.0,10.0,ＲＣ,近隣商業,未改装,1800.0
6185,西宮(ＪＲ),5.0,5.0,４ＬＤＫ,80.0,2009.0,15.0,ＲＣ,準工業,未改装,2900.0
6186,西宮(ＪＲ),8.0,4.0,３ＬＤＫ,65.0,2009.0,8.0,ＲＣ,準工業,未改装,2400.0
6187,西宮(ＪＲ),6.0,4.0,３ＬＤＫ,70.0,2009.0,10.0,ＲＣ,近隣商業,未改装,2400.0
6188,西宮(ＪＲ),3.0,4.0,３ＬＤＫ,65.0,2009.0,14.0,ＲＣ,準工業,未改装,2500.0
6189,今津(阪神),2.0,4.0,３ＬＤＫ,50.0,2009.0,12.0,ＲＣ,商業,未改装,1700.0
6190,今津(阪神),2.0,4.0,３ＬＤＫ,70.0,2009.0,5.0,ＲＣ,近隣商業,未改装,2700.0
6191,今津(阪神),2.0,2.0,１ＤＫ,25.0,2009.0,20.0,ＲＣ,商業,改装済み,370.0
6192,今津(阪神),3.0,2.0,１ＤＫ,25.0,2009.0,20.0,ＲＣ,商業,改装済み,390.0
