,station,to_station,#_of_rooms,floor_plan,area,tx.yr.,age,bldg.struct.,LUZ,renovation,price
2988,西宮(ＪＲ),1.0,2.0,１ＬＤＫ,50.0,2022.0,27.0,ＳＲＣ,近隣商業,未改装,2600.0
2989,西宮(ＪＲ),3.0,3.0,２ＤＫ,35.0,2022.0,38.0,ＲＣ,近隣商業,改装済み,1300.0
2990,西宮(ＪＲ),3.0,4.0,２ＬＤＫ＋Ｓ,85.0,2022.0,29.0,ＳＲＣ,近隣商業,改装済み,4400.0
2991,西宮(ＪＲ),3.0,4.0,３ＬＤＫ,90.0,2022.0,29.0,ＳＲＣ,近隣商業,未改装,4300.0
2992,西宮(ＪＲ),4.0,4.0,３ＬＤＫ,90.0,2021.0,28.0,ＳＲＣ,近隣商業,未改装,3800.0
2993,西宮(ＪＲ),3.0,3.0,２ＬＤＫ,60.0,2021.0,28.0,ＳＲＣ,近隣商業,改装済み,3400.0
2994,西宮(ＪＲ),4.0,2.0,１ＬＤＫ,50.0,2021.0,45.0,ＳＲＣ,近隣商業,改装済み,2200.0
2995,西宮(ＪＲ),1.0,3.0,２ＬＤＫ,75.0,2021.0,28.0,ＳＲＣ,近隣商業,未改装,3600.0
2998,西宮(ＪＲ),2.0,4.0,３ＬＤＫ,90.0,2020.0,27.0,ＳＲＣ,近隣商業,改装済み,4900.0
2999,武庫川,4.0,3.0,２ＬＤＫ,65.0,2023.0,39.0,ＲＣ,１種住居,改装済み,2600.0
3003,香櫨園,15.0,4.0,３ＬＤＫ,60.0,2024.0,46.0,ＳＲＣ,準工業,未改装,1400.0
3005,香櫨園,15.0,4.0,３ＬＤＫ,60.0,2024.0,46.0,ＳＲＣ,準工業,改装済み,1600.0
3006,香櫨園,15.0,4.0,３ＬＤＫ,65.0,2024.0,22.0,ＲＣ,準工業,改装済み,3800.0
3009,香櫨園,15.0,4.0,３ＬＤＫ,60.0,2023.0,45.0,ＳＲＣ,準工業,未改装,1600.0
3012,香櫨園,15.0,4.0,３ＤＫ,60.0,2021.0,43.0,ＳＲＣ,準工業,未改装,1000.0
3013,香櫨園,15.0,4.0,３ＬＤＫ,60.0,2021.0,43.0,ＳＲＣ,準工業,改装済み,1600.0
3015,香櫨園,15.0,4.0,３ＤＫ,60.0,2021.0,43.0,ＳＲＣ,準工業,未改装,1000.0
3016,香櫨園,15.0,3.0,２ＬＤＫ,60.0,2021.0,43.0,ＳＲＣ,準工業,改装済み,1600.0
3017,香櫨園,14.0,3.0,２ＬＤＫ,60.0,2021.0,49.0,ＲＣ,１種住居,改装済み,1600.0
3018,香櫨園,16.0,4.0,３ＬＤＫ,85.0,2021.0,16.0,ＲＣ,準工業,未改装,3700.0
3022,香櫨園,16.0,4.0,３ＬＤＫ,60.0,2020.0,42.0,ＳＲＣ,準工業,改装済み,1700.0
3023,香櫨園,13.0,4.0,３ＬＤＫ,130.0,2020.0,28.0,ＲＣ,１種住居,改装済み,3100.0
3025,香櫨園,14.0,3.0,２ＬＤＫ,60.0,2020.0,48.0,ＲＣ,１種住居,改装済み,1800.0
3026,香櫨園,16.0,4.0,３ＬＤＫ,60.0,2020.0,48.0,ＲＣ,１種住居,改装済み,1000.0
3027,香櫨園,15.0,3.0,２ＬＤＫ,60.0,2020.0,42.0,ＳＲＣ,準工業,改装済み,1800.0
3028,西宮(阪神),18.0,4.0,３ＬＤＫ,90.0,2024.0,22.0,ＲＣ,準工業,改装済み,3900.0
3029,西宮(阪神),15.0,3.0,２ＬＤＫ,60.0,2022.0,44.0,ＳＲＣ,準工業,未改装,1000.0
3030,甲陽園,20.0,3.0,２ＬＤＫ,65.0,2025.0,26.0,ＲＣ,１中住専,未改装,2300.0
3031,甲陽園,21.0,4.0,３ＬＤＫ,70.0,2025.0,30.0,ＲＣ,１中住専,改装済み,3000.0
3032,甲陽園,24.0,4.0,３ＬＤＫ,65.0,2025.0,45.0,ＲＣ,１中住専,未改装,1100.0
3033,甲陽園,24.0,4.0,２ＬＤＫ＋Ｓ,70.0,2024.0,44.0,ＲＣ,１中住専,未改装,1200.0
3034,甲陽園,24.0,4.0,３ＬＤＫ,65.0,2023.0,43.0,ＲＣ,１中住専,未改装,1200.0
3035,甲陽園,20.0,5.0,４ＬＤＫ,85.0,2023.0,12.0,ＲＣ,１中住専,未改装,3200.0
3036,甲陽園,20.0,4.0,３ＬＤＫ,75.0,2023.0,12.0,ＲＣ,１中住専,未改装,2700.0
3037,甲陽園,20.0,3.0,２ＬＤＫ,70.0,2023.0,24.0,ＲＣ,１中住専,未改装,1700.0
3038,甲陽園,20.0,4.0,３ＬＤＫ,65.0,2023.0,37.0,ＲＣ,１中住専,未改装,1100.0
3039,甲陽園,20.0,4.0,３ＬＤＫ,70.0,2022.0,23.0,ＲＣ,１中住専,改装済み,2500.0
3040,甲陽園,24.0,4.0,３ＬＤＫ,85.0,2022.0,42.0,ＲＣ,１中住専,未改装,3300.0
3042,甲陽園,23.0,4.0,３ＬＤＫ,85.0,2021.0,18.0,ＲＣ,１中住専,未改装,3500.0
3044,甲陽園,23.0,4.0,３ＬＤＫ,70.0,2021.0,10.0,ＲＣ,１中住専,未改装,2800.0
3047,甲陽園,24.0,3.0,２ＬＤＫ,65.0,2020.0,40.0,ＲＣ,１中住専,未改装,1200.0
3048,甲陽園,24.0,4.0,３ＬＤＫ,65.0,2020.0,40.0,ＲＣ,１中住専,改装済み,1700.0
3050,甲陽園,24.0,4.0,３ＬＤＫ,70.0,2020.0,40.0,ＲＣ,１中住専,改装済み,2100.0
3051,甲陽園,20.0,4.0,３ＬＤＫ,75.0,2020.0,9.0,ＲＣ,１中住専,未改装,2800.0
3052,甲陽園,24.0,3.0,２ＬＤＫ,65.0,2020.0,40.0,ＲＣ,１中住専,未改装,1100.0
3053,甲東園,19.0,4.0,３ＬＤＫ,70.0,2024.0,26.0,ＲＣ,１中住専,未改装,3000.0
3054,甲東園,19.0,4.0,３ＬＤＫ,65.0,2023.0,46.0,ＲＣ,１中住専,未改装,600.0
3055,甲東園,19.0,4.0,３ＬＤＫ,70.0,2023.0,8.0,ＲＣ,１中住専,未改装,3200.0
3057,甲東園,19.0,4.0,３ＬＤＫ,70.0,2022.0,24.0,ＲＣ,１中住専,改装済み,2700.0
3058,仁川,23.0,4.0,３ＬＤＫ,70.0,2022.0,7.0,ＲＣ,１中住専,未改装,2700.0
3060,仁川,23.0,3.0,２ＬＤＫ,80.0,2020.0,19.0,ＲＣ,１中住専,未改装,2400.0
3061,久寿川,5.0,5.0,４ＬＤＫ,80.0,2022.0,37.0,ＳＲＣ、ＲＣ,近隣商業,改装済み,2600.0
3063,久寿川,13.0,4.0,３ＬＤＫ,60.0,2025.0,28.0,ＳＲＣ,１種住居,改装済み,3100.0
3064,久寿川,12.0,4.0,３ＬＤＫ,60.0,2024.0,28.0,ＳＲＣ,１種住居,未改装,2700.0
3069,久寿川,13.0,4.0,３ＬＤＫ,60.0,2023.0,25.0,ＳＲＣ,１種住居,未改装,2200.0
3070,久寿川,13.0,4.0,３ＬＤＫ,60.0,2023.0,25.0,ＳＲＣ,１種住居,改装済み,3000.0
3073,久寿川,10.0,4.0,３ＬＤＫ,65.0,2022.0,26.0,ＲＣ,１種住居,改装済み,3000.0
3074,久寿川,12.0,5.0,４ＬＤＫ,75.0,2021.0,25.0,ＳＲＣ,１種住居,未改装,2900.0
3075,久寿川,13.0,4.0,３ＬＤＫ,60.0,2021.0,23.0,ＳＲＣ,１種住居,改装済み,2900.0
3076,久寿川,12.0,4.0,３ＬＤＫ,65.0,2021.0,25.0,ＳＲＣ,１種住居,未改装,2100.0
3077,久寿川,11.0,4.0,３ＬＤＫ,60.0,2021.0,25.0,ＲＣ,１種住居,未改装,1900.0
3078,久寿川,13.0,4.0,３ＬＤＫ,60.0,2020.0,23.0,ＳＲＣ,１種住居,未改装,2000.0
3079,久寿川,13.0,4.0,３ＬＤＫ,60.0,2020.0,22.0,ＳＲＣ,１種住居,未改装,1700.0
3080,久寿川,12.0,5.0,４ＬＤＫ,85.0,2020.0,22.0,ＳＲＣ,１種住居,未改装,2700.0
3081,甲子園,20.0,5.0,４ＬＤＫ,80.0,2024.0,12.0,ＲＣ,準工業,未改装,3000.0
3082,甲子園,20.0,4.0,３ＬＤＫ,70.0,2022.0,10.0,ＲＣ,準工業,未改装,2800.0
3086,久寿川,18.0,4.0,３ＬＤＫ,75.0,2024.0,41.0,ＲＣ,１種住居,未改装,1200.0
3087,久寿川,18.0,4.0,３ＬＤＫ,70.0,2022.0,39.0,ＲＣ,１種住居,未改装,900.0
3088,久寿川,18.0,4.0,３ＬＤＫ,70.0,2021.0,38.0,ＲＣ,１種住居,未改装,1200.0
3089,久寿川,18.0,4.0,３ＬＤＫ,70.0,2020.0,37.0,ＲＣ,１種住居,未改装,1200.0
3090,久寿川,20.0,5.0,４ＬＤＫ,90.0,2020.0,37.0,ＲＣ,１種住居,未改装,1300.0
3091,甲子園,21.0,4.0,３ＬＤＫ,70.0,2024.0,41.0,ＲＣ,１種住居,未改装,1200.0
3092,甲子園,23.0,5.0,４ＬＤＫ,90.0,2023.0,40.0,ＲＣ,１種住居,未改装,1800.0
3093,甲子園,21.0,3.0,２ＬＤＫ,80.0,2021.0,38.0,ＲＣ,１種住居,改装済み,1600.0
3094,甲子園,23.0,4.0,３ＬＤＫ,70.0,2021.0,38.0,ＲＣ,１種住居,改装済み,1400.0
3095,久寿川,1.0,2.0,１Ｋ,15.0,2022.0,33.0,ＲＣ,近隣商業,未改装,360.0
3096,久寿川,3.0,1.0,１Ｒ,15.0,2022.0,33.0,ＲＣ,近隣商業,改装済み,360.0
3097,久寿川,2.0,2.0,１Ｋ,15.0,2020.0,31.0,ＲＣ,近隣商業,未改装,350.0
3101,甲東園,15.0,5.0,４ＬＤＫ,100.0,2023.0,34.0,ＲＣ,１中住専,改装済み,3900.0
3102,門戸厄神,24.0,4.0,３ＬＤＫ,65.0,2022.0,24.0,ＲＣ,１中住専,改装済み,1500.0
3103,甲陽園,16.0,4.0,３ＬＤＫ,65.0,2023.0,25.0,ＲＣ,１中住専,改装済み,1200.0
3104,門戸厄神,24.0,4.0,３ＬＤＫ,60.0,2023.0,25.0,ＲＣ,１中住専,改装済み,1700.0
3105,甲東園,28.0,3.0,２ＬＤＫ,65.0,2024.0,26.0,ＲＣ,１中住専,未改装,1900.0
3106,甲陽園,24.0,5.0,４ＬＤＫ,85.0,2023.0,26.0,ＲＣ,１中住専,未改装,2500.0
3107,甲陽園,24.0,4.0,３ＬＤＫ,70.0,2023.0,26.0,ＲＣ,１中住専,未改装,2000.0
3108,甲陽園,24.0,4.0,３ＬＤＫ,65.0,2022.0,25.0,ＲＣ,１中住専,未改装,1800.0
3109,甲陽園,25.0,4.0,３ＬＤＫ,65.0,2021.0,24.0,ＲＣ,１中住専,未改装,1600.0
3110,甲陽園,24.0,4.0,３ＬＤＫ,65.0,2021.0,24.0,ＲＣ,１中住専,未改装,1600.0
3111,甲陽園,24.0,4.0,３ＬＤＫ,70.0,2021.0,24.0,ＲＣ,１中住専,未改装,1700.0
3115,甲陽園,23.0,4.0,３ＬＤＫ,80.0,2025.0,31.0,ＲＣ,１中住専,未改装,1700.0
3117,甲陽園,23.0,4.0,３ＬＤＫ,90.0,2023.0,29.0,ＲＣ,１中住専,改装済み,2200.0
3118,甲陽園,16.0,3.0,２ＬＤＫ,85.0,2020.0,26.0,ＲＣ,１中住専,改装済み,1800.0
3119,甲陽園,15.0,5.0,３ＬＤＫ＋Ｓ,80.0,2020.0,26.0,ＲＣ,１中住専,改装済み,2000.0
3120,甲陽園,16.0,4.0,３ＬＤＫ,65.0,2025.0,47.0,ＲＣ,１中住専,未改装,360.0
3121,甲陽園,16.0,4.0,３ＬＤＫ,65.0,2025.0,47.0,ＲＣ,１中住専,未改装,500.0
3122,甲陽園,16.0,4.0,３ＬＤＫ,60.0,2024.0,46.0,ＳＲＣ,１中住専,未改装,700.0
3123,甲陽園,16.0,3.0,２ＬＤＫ,60.0,2024.0,46.0,ＳＲＣ,１中住専,未改装,990.0
3124,甲陽園,16.0,3.0,２ＬＤＫ,65.0,2024.0,46.0,ＲＣ,１中住専,改装済み,1300.0
3125,甲陽園,15.0,5.0,４ＬＤＫ,100.0,2023.0,38.0,ＲＣ,１中住専,改装済み,2500.0
3126,甲陽園,16.0,4.0,３ＬＤＫ,60.0,2023.0,45.0,ＳＲＣ,１中住専,未改装,850.0
3127,甲陽園,16.0,4.0,３ＬＤＫ,60.0,2023.0,45.0,ＲＣ,１中住専,改装済み,1300.0
3129,甲陽園,15.0,3.0,２ＬＤＫ,65.0,2022.0,44.0,ＲＣ,１中住専,未改装,770.0
3130,甲陽園,16.0,4.0,３ＬＤＫ,60.0,2022.0,44.0,ＳＲＣ,１中住専,未改装,500.0
3132,甲陽園,15.0,4.0,３ＬＤＫ,65.0,2021.0,43.0,ＲＣ,１中住専,改装済み,1300.0
3135,洲先,4.0,3.0,２ＬＤＫ,70.0,2024.0,7.0,ＲＣ,１種住居,未改装,3300.0
3136,洲先,4.0,4.0,３ＬＤＫ,65.0,2023.0,6.0,ＲＣ,１種住居,改装済み,3100.0
3137,洲先,5.0,4.0,３ＬＤＫ,75.0,2020.0,15.0,ＲＣ,１種住居,改装済み,2600.0
3138,武庫川団地前,3.0,5.0,４ＬＤＫ,80.0,2022.0,41.0,ＳＲＣ,準工業,未改装,1800.0
3139,武庫川団地前,2.0,4.0,３ＬＤＫ,80.0,2020.0,39.0,ＳＲＣ,準工業,改装済み,1900.0
3140,洲先,9.0,4.0,３ＬＤＫ,75.0,2025.0,39.0,ＲＣ,１種住居,未改装,1300.0
3143,洲先,9.0,4.0,３ＬＤＫ,85.0,2024.0,43.0,ＲＣ,１種住居,改装済み,2100.0
3144,洲先,8.0,4.0,３ＬＤＫ,85.0,2023.0,42.0,ＲＣ,１種住居,未改装,1400.0
3146,洲先,11.0,4.0,３ＬＤＫ,90.0,2020.0,34.0,ＲＣ,１種住居,改装済み,2000.0
3151,鳴尾・武庫川女子大前,14.0,3.0,２ＬＤＫ,65.0,2022.0,21.0,ＲＣ,１種住居,改装済み,2700.0
3152,鳴尾・武庫川女子大前,14.0,4.0,３ＬＤＫ,70.0,2020.0,19.0,ＲＣ,１種住居,改装済み,2800.0
3153,武庫川団地前,3.0,4.0,３ＬＤＫ,70.0,2025.0,50.0,ＲＣ,１種住居,改装済み,1200.0
3155,武庫川団地前,3.0,4.0,３ＬＤＫ,70.0,2023.0,48.0,ＲＣ,１種住居,未改装,490.0
3158,西宮(阪神),6.0,4.0,３ＬＤＫ,65.0,2021.0,20.0,ＲＣ,近隣商業,未改装,2600.0
3159,甲子園,23.0,4.0,３ＬＤＫ,70.0,2024.0,3.0,ＲＣ,１中住専,未改装,4000.0
3160,甲子園,26.0,4.0,３ＬＤＫ,70.0,2024.0,5.0,ＲＣ,１中住専,改装済み,3400.0
3161,甲子園,26.0,4.0,３ＬＤＫ,70.0,2023.0,4.0,ＲＣ,１中住専,未改装,3300.0
3162,甲子園,26.0,3.0,２ＬＤＫ,70.0,2023.0,4.0,ＲＣ,１中住専,未改装,3100.0
3163,甲子園,21.0,4.0,２ＬＤＫ＋Ｓ,70.0,2023.0,2.0,ＲＣ,１中住専,未改装,3500.0
3164,甲子園,21.0,4.0,３ＬＤＫ,70.0,2023.0,2.0,ＲＣ,１中住専,未改装,3400.0
3165,甲子園,21.0,3.0,２ＬＤＫ,70.0,2023.0,2.0,ＲＣ,１中住専,未改装,3700.0
3166,甲子園,26.0,4.0,３ＬＤＫ,70.0,2023.0,4.0,ＲＣ,１中住専,未改装,3400.0
3167,甲子園,24.0,4.0,３ＬＤＫ,80.0,2022.0,5.0,ＲＣ,１中住専,未改装,3900.0
3168,甲子園,23.0,4.0,３ＬＤＫ,70.0,2022.0,5.0,ＲＣ,１中住専,改装済み,3200.0
3172,甲子園,23.0,4.0,３ＬＤＫ,75.0,2021.0,4.0,ＲＣ,１中住専,未改装,3400.0
3179,苦楽園口,29.0,3.0,２ＬＤＫ,55.0,2025.0,50.0,鉄骨造,１低住専,改装済み,1400.0
3180,苦楽園口,16.0,4.0,３ＬＤＫ,70.0,2025.0,15.0,ＲＣ,１中住専,改装済み,3900.0
3181,苦楽園口,16.0,3.0,２ＬＤＫ,65.0,2025.0,15.0,ＲＣ,１中住専,未改装,3000.0
3182,苦楽園口,29.0,4.0,３ＬＤＫ,60.0,2024.0,49.0,鉄骨造,１低住専,未改装,400.0
3184,苦楽園口,18.0,4.0,３ＬＤＫ,80.0,2024.0,50.0,ＲＣ,１中住専,改装済み,1900.0
3185,苦楽園口,29.0,4.0,３ＬＤＫ,60.0,2023.0,48.0,鉄骨造,１低住専,改装済み,1000.0
3186,苦楽園口,16.0,4.0,３ＬＤＫ,90.0,2023.0,13.0,ＲＣ,１中住専,未改装,4800.0
3187,苦楽園口,18.0,5.0,４ＬＤＫ,85.0,2023.0,26.0,ＲＣ,１中住専,改装済み,3600.0
3192,苦楽園口,18.0,3.0,２ＬＤＫ,80.0,2022.0,48.0,ＲＣ,１中住専,未改装,1200.0
3193,苦楽園口,18.0,3.0,２ＬＤＫ,70.0,2021.0,24.0,ＲＣ,１中住専,未改装,2500.0
3194,苦楽園口,18.0,5.0,４ＬＤＫ,95.0,2021.0,27.0,ＲＣ,１中住専,改装済み,3300.0
3197,苦楽園口,29.0,3.0,２ＬＤＫ,60.0,2021.0,46.0,鉄骨造,１低住専,改装済み,730.0
3198,苦楽園口,16.0,3.0,２ＬＤＫ,85.0,2020.0,10.0,ＲＣ,１中住専,未改装,3700.0
3199,苦楽園口,18.0,4.0,３ＬＤＫ,60.0,2020.0,45.0,鉄骨造,１低住専,未改装,830.0
3201,苦楽園口,18.0,4.0,３ＬＤＫ,70.0,2020.0,45.0,鉄骨造,１低住専,未改装,9000.0
3202,苦楽園口,18.0,4.0,３ＬＤＫ,70.0,2020.0,10.0,ＲＣ,１中住専,未改装,3100.0
3205,夙川,21.0,4.0,３ＬＤＫ,85.0,2021.0,16.0,ＲＣ,１中住専,改装済み,3500.0
3206,夙川,16.0,3.0,２ＬＤＫ,80.0,2020.0,7.0,ＲＣ,１中住専,未改装,4800.0
3207,夙川,4.0,4.0,３ＬＤＫ,60.0,2024.0,24.0,ＲＣ,１中住専,未改装,5500.0
3208,夙川,4.0,4.0,３ＬＤＫ,70.0,2024.0,24.0,ＲＣ,１中住専,改装済み,6000.0
3213,夙川,13.0,4.0,３ＬＤＫ,80.0,2024.0,12.0,ＲＣ,１中住専,未改装,6000.0
3216,夙川,13.0,5.0,４ＬＤＫ,105.0,2023.0,11.0,ＲＣ,１中住専,未改装,6400.0
3217,夙川,14.0,5.0,４ＬＤＫ,90.0,2023.0,49.0,ＲＣ,１中住専,改装済み,2600.0
3218,夙川,11.0,4.0,３ＬＤＫ,70.0,2023.0,10.0,ＲＣ,１中住専,未改装,4600.0
3219,夙川,13.0,4.0,３ＬＤＫ,75.0,2022.0,10.0,ＲＣ,１中住専,未改装,4400.0
3220,夙川,16.0,5.0,４ＬＤＫ,95.0,2022.0,48.0,ＲＣ,１中住専,未改装,2200.0
3221,夙川,14.0,4.0,３ＬＤＫ,85.0,2022.0,48.0,ＲＣ,１中住専,未改装,2200.0
3222,夙川,13.0,4.0,３ＬＤＫ,90.0,2022.0,12.0,ＲＣ,１中住専,未改装,5800.0
3223,夙川,13.0,5.0,４ＬＤＫ,105.0,2022.0,10.0,ＲＣ,１中住専,未改装,5600.0
3224,夙川,13.0,4.0,３ＬＤＫ,85.0,2021.0,9.0,ＲＣ,１中住専,未改装,5300.0
3225,夙川,13.0,4.0,３ＬＤＫ,75.0,2021.0,9.0,ＲＣ,１中住専,未改装,4400.0
3227,夙川,13.0,4.0,３ＬＤＫ,75.0,2021.0,11.0,ＲＣ,１中住専,未改装,4000.0
3229,夙川,13.0,4.0,３ＬＤＫ,85.0,2020.0,10.0,ＲＣ,１中住専,改装済み,5700.0
3230,西宮北口,9.0,4.0,３ＬＤＫ,80.0,2025.0,14.0,ＲＣ,１中住専,未改装,6300.0
3231,西宮北口,9.0,4.0,３ＬＤＫ,75.0,2024.0,13.0,ＲＣ,１中住専,未改装,4500.0
3234,西宮北口,11.0,4.0,３ＬＤＫ,75.0,2021.0,24.0,ＲＣ,準住居,改装済み,3500.0
3235,西宮北口,12.0,5.0,４ＬＤＫ,80.0,2020.0,22.0,ＲＣ,１中住専,改装済み,3800.0
3236,香櫨園,14.0,5.0,４ＬＤＫ,75.0,2024.0,40.0,ＲＣ,１種住居,改装済み,3000.0
3237,香櫨園,15.0,2.0,１ＬＤＫ,50.0,2023.0,39.0,ＲＣ,１種住居,未改装,1700.0
3238,香櫨園,13.0,5.0,４ＬＤＫ,90.0,2022.0,11.0,ＲＣ,１種住居,未改装,4300.0
3240,香櫨園,11.0,4.0,３ＬＤＫ,70.0,2022.0,16.0,ＲＣ,１種住居,未改装,3400.0
3241,香櫨園,12.0,4.0,３ＬＤＫ,80.0,2021.0,10.0,ＲＣ,１種住居,未改装,3600.0
3242,香櫨園,12.0,4.0,３ＬＤＫ,70.0,2021.0,15.0,ＲＣ,１種住居,未改装,3100.0
3243,香櫨園,13.0,4.0,３ＬＤＫ,70.0,2021.0,10.0,ＲＣ,１種住居,未改装,3400.0
3245,香櫨園,13.0,4.0,３ＬＤＫ,70.0,2021.0,10.0,ＲＣ,１種住居,未改装,3500.0
3246,香櫨園,14.0,2.0,１ＬＤＫ,75.0,2021.0,37.0,ＲＣ,１種住居,改装済み,3100.0
3247,香櫨園,13.0,4.0,３ＬＤＫ,75.0,2021.0,15.0,ＲＣ,１種住居,改装済み,3200.0
3248,香櫨園,11.0,4.0,３ＬＤＫ,80.0,2021.0,15.0,ＲＣ,１種住居,未改装,3300.0
3249,香櫨園,15.0,4.0,３ＬＤＫ,75.0,2020.0,20.0,ＲＣ,１種住居,改装済み,2500.0
3250,香櫨園,13.0,4.0,３ＬＤＫ,80.0,2020.0,9.0,ＲＣ,１種住居,未改装,3500.0
3251,香櫨園,13.0,4.0,３ＬＤＫ,70.0,2020.0,9.0,ＲＣ,１種住居,未改装,3300.0
3252,西宮北口,13.0,4.0,３ＬＤＫ,85.0,2023.0,26.0,ＲＣ,１中住専,未改装,4200.0
3253,西宮北口,13.0,4.0,３ＬＤＫ,75.0,2023.0,26.0,ＲＣ,１中住専,未改装,3300.0
3255,西宮北口,16.0,4.0,３ＬＤＫ,75.0,2020.0,25.0,ＲＣ,１中住専,改装済み,3900.0
3256,西宮北口,13.0,4.0,３ＬＤＫ,65.0,2024.0,26.0,ＲＣ,１種住居,改装済み,3000.0
3258,西宮北口,9.0,4.0,３ＬＤＫ,70.0,2021.0,24.0,ＲＣ,１種住居,改装済み,4300.0
3260,苦楽園口,14.0,2.0,１ＬＤＫ,45.0,2025.0,3.0,ＲＣ,１種住居,改装済み,3100.0
3261,苦楽園口,14.0,3.0,２ＬＤＫ,80.0,2025.0,3.0,ＲＣ,１種住居,未改装,8600.0
3262,苦楽園口,14.0,3.0,２ＬＤＫ,55.0,2025.0,3.0,ＲＣ,１種住居,未改装,5400.0
3264,苦楽園口,14.0,3.0,２ＬＤＫ,55.0,2024.0,2.0,ＲＣ,１種住居,改装済み,4500.0
3266,苦楽園口,14.0,3.0,２ＬＤＫ,65.0,2023.0,1.0,ＲＣ,１種住居,未改装,6000.0
3269,苦楽園口,12.0,4.0,３ＬＤＫ,70.0,2023.0,26.0,ＲＣ,１中住専,改装済み,3200.0
3271,苦楽園口,12.0,4.0,３ＬＤＫ,70.0,2022.0,25.0,ＲＣ,１中住専,改装済み,3200.0
3273,苦楽園口,12.0,4.0,３ＬＤＫ,70.0,2021.0,24.0,ＲＣ,１中住専,未改装,2800.0
3274,苦楽園口,14.0,4.0,３ＬＤＫ,70.0,2020.0,22.0,ＳＲＣ,１種住居,未改装,2100.0
3276,甲陽園,15.0,4.0,３ＬＤＫ,75.0,2024.0,29.0,ＲＣ,１種住居,改装済み,2900.0
3278,鳴尾・武庫川女子大前,8.0,4.0,３ＬＤＫ,75.0,2022.0,20.0,ＲＣ,１中住専,改装済み,4800.0
3279,鳴尾・武庫川女子大前,8.0,5.0,４ＬＤＫ,95.0,2021.0,19.0,ＲＣ,１中住専,未改装,4500.0
3280,鳴尾・武庫川女子大前,8.0,4.0,３ＬＤＫ,75.0,2020.0,23.0,ＲＣ,１中住専,改装済み,3200.0
3282,さくら夙川,4.0,4.0,３ＬＤＫ,70.0,2024.0,45.0,ＳＲＣ,近隣商業,改装済み,3000.0
3283,さくら夙川,4.0,3.0,２ＬＤＫ,60.0,2024.0,45.0,ＳＲＣ,近隣商業,改装済み,2900.0
3286,さくら夙川,4.0,4.0,３ＬＤＫ,60.0,2022.0,43.0,ＳＲＣ,近隣商業,改装済み,2900.0
3287,さくら夙川,4.0,3.0,２ＬＤＫ,50.0,2021.0,23.0,ＲＣ,近隣商業,改装済み,2800.0
3290,さくら夙川,2.0,4.0,２ＬＤＫ＋Ｓ,35.0,2021.0,24.0,ＲＣ,近隣商業,改装済み,4100.0
3291,さくら夙川,4.0,3.0,２ＬＤＫ,75.0,2021.0,22.0,ＲＣ,１種住居,未改装,4200.0
3292,さくら夙川,4.0,3.0,２ＬＤＫ,60.0,2021.0,42.0,ＳＲＣ,近隣商業,改装済み,2300.0
3293,さくら夙川,3.0,5.0,４ＬＤＫ,90.0,2020.0,41.0,ＳＲＣ,近隣商業,改装済み,3200.0
3294,東鳴尾,7.0,2.0,１ＬＤＫ,40.0,2025.0,28.0,ＲＣ,近隣商業,未改装,1200.0
3296,東鳴尾,8.0,4.0,３ＬＤＫ,70.0,2024.0,23.0,ＳＲＣ,近隣商業,改装済み,3900.0
3297,東鳴尾,6.0,4.0,３ＬＤＫ,70.0,2024.0,8.0,ＳＲＣ,近隣商業,未改装,3600.0
3298,東鳴尾,7.0,3.0,２ＬＤＫ,60.0,2023.0,26.0,ＲＣ,近隣商業,未改装,2500.0
3299,東鳴尾,6.0,4.0,３ＬＤＫ,65.0,2022.0,6.0,ＲＣ,近隣商業,未改装,3300.0
3300,東鳴尾,6.0,4.0,３ＬＤＫ,65.0,2022.0,6.0,ＳＲＣ,近隣商業,未改装,3000.0
3302,東鳴尾,6.0,4.0,３ＬＤＫ,65.0,2021.0,5.0,ＲＣ,近隣商業,未改装,3500.0
3303,東鳴尾,5.0,4.0,３ＬＤＫ,75.0,2021.0,30.0,ＳＲＣ,１種住居,未改装,2200.0
3307,夙川,5.0,4.0,３ＬＤＫ,80.0,2024.0,26.0,ＲＣ,１中住専,改装済み,5700.0
3310,夙川,6.0,3.0,２ＬＤＫ,65.0,2024.0,25.0,ＲＣ,１中住専,改装済み,4000.0
3311,夙川,6.0,4.0,３ＬＤＫ,65.0,2023.0,24.0,ＲＣ,１中住専,未改装,3100.0
3312,夙川,5.0,4.0,３ＬＤＫ,90.0,2022.0,24.0,ＲＣ,１中住専,改装済み,5800.0
3314,夙川,6.0,1.0,１Ｒ,25.0,2022.0,38.0,ＲＣ,１中住専,未改装,650.0
3315,夙川,6.0,2.0,１ＬＤＫ,55.0,2021.0,22.0,ＲＣ,１中住専,未改装,3500.0
3318,夙川,5.0,4.0,３ＬＤＫ,80.0,2020.0,22.0,ＲＣ,１中住専,未改装,4900.0
3319,甲東園,7.0,4.0,３ＬＤＫ,85.0,2025.0,5.0,ＲＣ,１中住専,未改装,6700.0
3321,甲東園,13.0,4.0,３ＬＤＫ,70.0,2022.0,44.0,ＳＲＣ,１種住居,未改装,1500.0
3322,甲東園,13.0,4.0,３ＬＤＫ,65.0,2022.0,1.0,ＲＣ,１中住専,改装済み,4500.0
